URL;NAME;TEACHER_OVERVIEW;TEACHER_MATERIALS;TEACHER_LESSON_PREPARATION;GRADE_SUBLEVELS;SUBJECTS;EDUCATIONAL_USE;LANGUAGES;KEYWORDS;LICENSE_URL;LICENSE_TITLE;PROVIDER;PROVIDER_SET;MATERIAL_TYPES;PRIMARY_USER;CREATE_DATE
https://oercommons.org/courseware/lesson/106231/overview;Emergency Evacuation Procedures;<p>This resource provides video recordings and a downloadable Personal Emergency and Evacuation Plan (PEEP) for new therapist to utilize when conducting emergency and evacuation planning for their students.</p>;;;college-upper-division|graduate-professional|career-technical;special-education;;en;Emergency - TIES|Evacuation - TIES|Onboarding - TIES|PEEP - TIES;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Reading;student|teacher|administrator;2023-07-03T12:13:12
https://oercommons.org/courseware/lesson/73999/overview;Quickstart Guide: Openly Licensed Images and Attribution;<p>This guide provides information on:</p><ul><li>searching openly licensed image libraries</li><li>how to locate and provide attribution for openly licensed images</li><li>guidance on which images cannot be used due lack of copyright permission</li></ul>;;;graduate-professional|career-technical|adult-education;education;other;en;Attribution|Creative Commons Licenses|Open Images|Washington Office of Superintendent of Public Instruction;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Teaching/Learning Strategy;student|teacher|administrator|librarian;2020-10-28T15:50:48
https://oercommons.org/courseware/lesson/93708/overview;Simultaneous Interpretation - In the emergency room;"<p><b>A patient goes to see a doctor after she falls down her stairs. She fears she might have broken or fractured&nbsp;some bones.&nbsp;She is in a lot of pain.</b></p><p><b>Simultaneous mode of interpretation.&nbsp;Accompanying&nbsp;recording is included at approximately 120 words per minute.</b>&nbsp;</p>";;;community-college-lower-division|college-upper-division|graduate-professional|career-technical;health-medicine-and-nursing|languages;professional-development|informal-education;en|es;Career|CCHI|Certificación|Certification|Healthcare|Interpretación|Interpretation|Intérprete|Interpreter|LanguagesForSpecificPurposes|LSP|Medical|Médico|NBCMI|Professions|Salud|Sanitario|Simultaneous|Spanishfortheprofessions;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Activity/Lab;student|teacher|other;2022-06-13T15:31:37 ;;;;;;;;;;;;;;Homework/Assignment;;
https://oercommons.org/courseware/lesson/113917/overview;Sustainability Module (by UTS): A Canvas export package;"<p>The module is attached as a Canvas export package.</p><p><strong>This module, authored by a synergy of teams across University of Technology Sydney, helps you to situate sustainability in your discipline.</strong></p><p>For any feedback or questions, please contact: christina.brauer-1@uts.edu.au, jennifer.wallace@uts.edu.au.&nbsp;Please note, Christina Brauer and Jenny Wallace uploaded this resource, but it was authored by a team of academics, curriculum and learning designers, digital content officers and sustainability experts at UTS.</p><p>It is an introduction to sustainability concepts, and includes videos, readings, quizzes, polls and a reflection. It is useful to anyone who is interested in discovering and raising awareness around sustainability and the Sustainable Development Goals.</p><p>Cover image attribution:&nbsp;<a href=""https://flic.kr/p/5A5Z6P"">DSC_0016</a> by <a href=""https://www.flickr.com/photos/colleenmorgan/"">Colleen Morgan</a> is licensed under <a href=""https://creativecommons.org/licenses/by/2.0/"">CC BY 2.0</a>.</p>";;;college-upper-division|graduate-professional;higher-education;;en;Climate Change|Climate Emotions|Environment|Regenerative|SDGs|Sustainability|Sustainability Strategy|Sustainable Development Goals|Transdisciplinary;https://creativecommons.org/licenses/by-nc/4.0/;cc-by-nc;University of Technology Sydney;;Module;;2024-03-05T18:14:39
https://oercommons.org/courseware/lesson/83000/overview;Presentation on Teaching Learning Material;"<p>This is a presntation to give an introduction&nbsp;on Teaching Learning Materials. The main target group is student teachers of primary and secondary level</p>";;;graduate-professional;education|educational-technology;professional-development;en;Instructional Materials|Teaching Learning Materials|TLM;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Reading;teacher;2021-07-01T00:52:02
https://oercommons.org/courseware/lesson/92569/overview;AED Training;"<p style=""margin-bottom:11px""><span style=""font-size:11pt""><span style=""line-height:107%""><span style=""font-family:Calibri,sans-serif""><span style=""font-size:12.0pt""><span style=""line-height:107%"">This course provides an introduction to the use of an&nbsp;automated external defibrillator (AED), and is primarily intended for healthcare workers in a community hospital setting. This short course is intended to discuss the basic uses of the Defibtech Lifeline AED.&nbsp;</span></span></span></span></span><span style=""font-size:11pt""><span style=""line-height:107%""><span style=""font-family:Calibri,sans-serif""><span style=""font-size:12.0pt""><span style=""line-height:107%"">However, there is a similarity to other AEDs, which could be carried over into those devices. This short course is intended to discuss the basic uses of the new AED. There will be a future offering of the more advanced features, such as the electrocardiogram (ECG), available soon. The course is preferably instructor lead; however, it can be accomplished solo by the learner as well.</span></span></span></span></span></p><p style=""margin-bottom:11px"">&nbsp;</p>";;;high-school|college-upper-division|graduate-professional;health-medicine-and-nursing;;en;;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Activity/Lab;;2022-05-09T09:35:00
https://oercommons.org/courseware/lesson/90989/overview;OER Development Grant Evaluation Rubric (TRU);"<p>Thompson Rivers University&#39;s (TRU) OER Development Grant Evaluation Rubric. Word Doc.</p>";;;community-college-lower-division|college-upper-division|graduate-professional|career-technical|adult-education;education|higher-education;;en;Grant Rubric|Open Educational Resources;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Teaching/Learning Strategy;administrator|librarian;2022-03-16T11:39:55
https://oercommons.org/courseware/lesson/67439/overview;System of Care / AB 2083 Resources;"<p>This page provides access to resources related to California Assembly Bill 2083, which requires each California county to develop and implement a Memorandum of Understanding outlining the roles and responsibilities of the various local entities that serve children and youth in foster care who have experienced severe trauma.</p><p><i>Not what you&#39;re looking for?&nbsp;<a target=""_blank"" href=""http://www.oercommons.org/hubs/chs"">Return to the Academy&#39;s Resource Barn</a>&nbsp;for additional options.</i></p>";;;college-upper-division|graduate-professional|career-technical;social-work;professional-development|informal-education;en;Ab 2083|Chhs|Child Welfare|Human Services|Northern Academy|SOC|System of Care|Systems of Care|UC Davis;https://creativecommons.org/licenses/by-nc-nd/4.0;cc-by-nc-nd;;;Reading;student|teacher|administrator;2020-05-27T15:39:33
https://oercommons.org/courseware/lesson/87057/overview;Advanced C++ for High-Performance Computing;"<p>The course aims at providing the fundamental tools for effective C++ programming in the context of high-performance computing. The tools include generic programming techniques, API development, and specific C++-11/14/17 constructs. Starting from a basic knowledge of C++, the attendees should be able to start using C++ language to engineer durable abstractions to develop and optimize applications. Example usage of modern C++ concepts and features are taken from scientific applications used by the HPC community, giving the attendees the opportunity to see the presented tools in action in real world cases.&nbsp; Exercises are provided from a <a href=""https://github.com/eth-cscs/examples_cpp"">GitHub repository</a>.&nbsp; This material is meant to reflect the current state of the current C++ standard.&nbsp; As the standard changes, some aspects of this course may become outdated.</p><p>This course is an integral part of the ESiWACE-2 project, and we acknowledge the partial funding from that project.&nbsp; The contact person is william.sawyer@cscs.ch.&nbsp;</p>";;;community-college-lower-division|college-upper-division|graduate-professional|career-technical;computer-science;curriculum-instruction|professional-development;en;C++ Programming|HPC|Programming;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Full Course;student|teacher;2021-10-26T03:37:07
https://oercommons.org/courseware/lesson/85970/overview;Realism in Education;"<p>A video report discussing what realism is and how realism approaches education. This includes the definition of realism, principles of realism,the different forms of realism, and implications of realism in education.&nbsp;</p>";;;graduate-professional;philosophy|education;;en;Education|Realism;https://creativecommons.org/licenses/by-nc-nd/4.0/;cc-by-nc-nd;;;Lecture Notes;;2021-09-19T03:12:42
https://oercommons.org/courseware/lesson/85518/overview;Career and Job Resources: Interactive Web Pages and Canvas Modules;"<p>FREE career&nbsp;<span style=""font-size:12.0pt""><span style=""font-family:&quot;Calibri&quot;,sans-serif""><span style=""color:black"">resources to identify active job openings, research related careers, and prepare in detail for careers and jobs of interest (all on one page).&nbsp; &nbsp;</span></span></span></p>";;;middle-school|high-school|community-college-lower-division|college-upper-division|graduate-professional|career-technical|adult-education;career-and-technical-education;curriculum-instruction|assessment|professional-development;en;Career|Jobs;https://creativecommons.org/publicdomain/mark/1.0/;public-domain;;;Assessment;student|teacher|administrator|parent|librarian;2021-09-01T14:36:36 ;;;;;;;;;;;;;;Homework/Assignment;; ;;;;;;;;;;;;;;Interactive;; ;;;;;;;;;;;;;;Lesson Plan;; ;;;;;;;;;;;;;;Module;; ;;;;;;;;;;;;;;Primary Source;;
